,source,target
743,ILO,International_Labor_Organization
744,ILO,International_Labour_Organization
745,ILO,ILO
746,mill,factory
747,mill,mill
748,mill,manufacturing_plant
749,mill,manufactory
750,mill,Mill
751,mill,James_Mill
752,mill,Mill
753,mill,John_Mill
754,mill,John_Stuart_Mill
755,mill,mill
756,mill,grinder
757,mill,milling_machinery
758,mill,grind
759,mill,mill
760,mill,pulverization
761,mill,pulverisation
762,mill,mill
763,mill,mill_about
764,mill,mill_around
765,mill,mill
766,mill,mill
767,mill,mill
768,Fortuna,Fortuna
769,Arcs,discharge
770,Arcs,spark
771,Arcs,arc
772,Arcs,electric_arc
773,Arcs,electric_discharge
774,Arcs,arc
775,Arcs,bow
776,Arcs,arc
777,Arcs,arch
778,Arcs,curve
779,Arcs,arc
780,brit,Britisher
781,brit,Briton
782,brit,Brit
783,brit,brit
784,brit,britt
785,brit,brit
786,brit,britt
787,Swiss,Swiss
788,Swiss,Swiss_people
789,Swiss,Swiss
790,Wing,wing
791,Wing,wing
792,Wing,wing
793,Wing,offstage
794,Wing,backstage
795,Wing,wing
796,Wing,flank
797,Wing,wing
798,Wing,wing
799,Wing,wing
800,Wing,wing
801,Wing,wing
802,Wing,fender
803,Wing,wing
804,Wing,annex
805,Wing,annexe
806,Wing,extension
807,Wing,wing
808,Wing,fly
809,Wing,wing
810,Watercolour,watercolor
811,Watercolour,water-color
812,Watercolour,watercolour
813,Watercolour,water-colour
814,Watercolour,watercolor
815,Watercolour,water-color
816,Watercolour,watercolour
817,Watercolour,water-colour
818,Watercolour,watercolor
819,Watercolour,water-color
820,Watercolour,watercolour
821,Watercolour,water-colour
822,Watercolour,watercolor
823,Watercolour,water-color
824,Watercolour,watercolour
825,Watercolour,water-colour
826,Watercolour,watercolour
827,Watercolour,watercolor
828,Mitigated,extenuate
829,Mitigated,palliate
830,Mitigated,mitigate
831,Mitigated,mitigate
832,Mitigated,mitigated
833,Barrage,barrage
834,Barrage,bombardment
835,Barrage,outpouring
836,Barrage,onslaught
837,Barrage,barrage
838,Barrage,barrage_fire
839,Barrage,battery
840,Barrage,bombardment
841,Barrage,shelling
842,Barrage,bombard
843,Barrage,barrage
844,Songbirds,songbird
845,Songbirds,songster
846,Province,state
847,Province,province
848,Province,province
849,Province,responsibility
850,Regalia,regalia
851,Regalia,array
852,Regalia,raiment
853,Regalia,regalia
854,Memoir,memoir
855,Memoir,memoir
856,landmark,landmark
857,landmark,landmark
858,landmark,turning_point
859,landmark,watershed
860,landmark,landmark
861,landmark,landmark
862,Whispering,rustle
